cluster,cluster_expr,clusterprime_expr,gene,cluster_prop,clusterprime_prop,ncells,typ,fold_change,fold_change_prop
epithelial,0.116736063605191,0.104116796663564,AFF1,0.136683951602181,0.0601151801535735,45126,celltype,1.12120298881654,2.27370110599353
epithelial,0.0130612301577123,0.0208593398262664,AFF2,0.0175065372512521,0.0100118133490845,45126,celltype,0.626157407976329,1.74858805701296
epithelial,0.0291864452427989,0.0346309615193155,AFP,0.0373398927447591,0.0176757235676314,45126,celltype,0.842784721022548,2.11249585352973
epithelial,0.0362724700942064,0.0514004814129399,AGA,0.0511456809821389,0.0255759007678677,45126,celltype,0.705683470215027,1.99976069059495
epithelial,0.190077104757676,0.233513915558129,AGAP3,0.229025395559101,0.118295924394566,45126,celltype,0.81398619993745,1.93603792126605
epithelial,0.0414581556706529,0.0618541837822569,AGBL4,0.0493728670832779,0.0260632014176019,45126,celltype,0.670256288832402,1.89435159143319
epithelial,0.016857834195822,0.0351708423195167,AGER,0.0238000265922085,0.0168930891907856,45126,celltype,0.479312779679076,1.40886171400731
epithelial,0.198232942289427,0.124725967875361,AGFG1,0.234122235518326,0.0653721204961607,45126,celltype,1.58934779714456,3.58137740892276
epithelial,0.0874137717724787,0.0790187481918254,AGK,0.121504232593184,0.0406526875369167,45126,celltype,1.10624090830031,2.98883640799506
epithelial,0.0446863967336834,0.0565894370737906,AGL,0.0610955989894961,0.0283520378027171,45126,celltype,0.789659679339342,2.15489268935868
epithelial,0.0329221345241596,0.0390737606250909,AGMO,0.045361875637105,0.0182368576491435,45126,celltype,0.842563756277376,2.48737345598765
epithelial,0.165211752367842,0.149730335152382,AGO2,0.203275273678146,0.0726963969285292,45126,celltype,1.10339532867341,2.79622212745968
epithelial,0.0992689577330984,0.103708085642867,AGO3,0.132761600850951,0.0537950383933845,45126,celltype,0.957195932388001,2.46791534713873
epithelial,0.046289628081329,0.0588032593035205,AGO4,0.0613615210743252,0.030330773774365,45126,celltype,0.787194938334951,2.02307799764036
epithelial,0.105077332670782,0.124008797604326,AGPAT1,0.135465142046714,0.0625959834613113,45126,celltype,0.847337726844604,2.16411875900058
epithelial,0.268325136126521,0.117670506772013,AGPAT2,0.297123609449098,0.0586680448907265,45126,celltype,2.28030917421306,5.06448800198664
epithelial,0.111277648423965,0.064322479565981,AGPAT3,0.163298320258831,0.0392203189604253,45126,celltype,1.72999624975307,4.16361530418977
epithelial,0.0997432520356394,0.158975724041615,AGPAT4,0.123742410140496,0.0845245126993503,45126,celltype,0.627411843141094,1.46398253227015
epithelial,0.05882473488032,0.0311140429687838,AGPAT5,0.0906572707530027,0.0173803898405198,45126,celltype,1.89061688123713,5.21606658911924
epithelial,0.2005687773706,0.138454242291735,AGPS,0.236382573239374,0.0732279976373302,45126,celltype,1.44862861585696,3.22803546274862
